Time,Frame,label,Membrane_signal,Cytosolic_signal,ratio_mb/cyt,File
12.0,6.0,1.0,199.60208,149.29866,1.3369315,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
14.0,7.0,1.0,208.45753,147.35397,1.414672,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
16.0,8.0,1.0,225.79391,153.38281,1.4720939,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
18.0,9.0,1.0,226.46599,152.3716,1.4862742,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
20.0,10.0,1.0,226.67462,147.37106,1.5381217,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
22.0,11.0,1.0,212.6102,156.48273,1.3586816,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
24.0,12.0,1.0,,,,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
26.0,13.0,1.0,,,,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
28.0,14.0,1.0,,,,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
30.0,15.0,1.0,,,,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
32.0,16.0,1.0,212.16518,134.91823,1.5725464,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
36.0,18.0,1.0,98.83625,71.436615,1.3835517,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
38.0,19.0,1.0,126.065285,107.23888,1.1755558,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
40.0,20.0,1.0,,,,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
42.0,21.0,1.0,,,,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
-8.0,-4.0,2.0,208.42757,161.05716,1.2941217,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
-6.0,-3.0,2.0,294.0259,191.20235,1.5377735,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
-4.0,-2.0,2.0,322.8981,223.60173,1.4440769,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
-2.0,-1.0,2.0,329.5106,200.36255,1.6445718,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
0.0,0.0,2.0,319.04843,218.41393,1.4607513,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
2.0,1.0,2.0,292.51657,185.23294,1.5791823,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
4.0,2.0,2.0,303.9722,206.69629,1.4706224,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
6.0,3.0,2.0,293.35562,187.60954,1.5636498,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
8.0,4.0,2.0,260.60364,173.86461,1.4988884,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
10.0,5.0,2.0,247.46281,161.83472,1.5291083,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
12.0,6.0,2.0,276.87003,161.20517,1.7175009,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
14.0,7.0,2.0,277.5877,167.38869,1.6583421,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
16.0,8.0,2.0,297.5814,159.53276,1.8653309,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
18.0,9.0,2.0,287.64014,170.86655,1.6834198,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
20.0,10.0,2.0,282.74384,166.19034,1.7013253,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
22.0,11.0,2.0,274.31595,176.63849,1.5529795,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
24.0,12.0,2.0,261.43924,158.021,1.6544589,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
26.0,13.0,2.0,248.08675,159.28851,1.5574679,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
28.0,14.0,2.0,259.35242,149.3479,1.7365656,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
30.0,15.0,2.0,239.06984,152.48486,1.5678267,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
32.0,16.0,2.0,265.5721,145.20534,1.8289418,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
36.0,18.0,2.0,115.16036,80.35066,1.4332223,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
38.0,19.0,2.0,156.20848,108.25332,1.4429902,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
40.0,20.0,2.0,163.89948,114.58911,1.4303232,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
42.0,21.0,2.0,126.69054,87.70861,1.4444481,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
-8.0,-4.0,3.0,278.19666,170.38249,1.6327772,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
-6.0,-3.0,3.0,361.2018,196.77386,1.8356189,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
-4.0,-2.0,3.0,399.71512,231.11438,1.7295121,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
-2.0,-1.0,3.0,389.04294,213.06364,1.825947,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
0.0,0.0,3.0,385.30087,214.91956,1.7927679,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
2.0,1.0,3.0,363.64273,197.1247,1.8447345,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
4.0,2.0,3.0,347.4296,225.4816,1.5408335,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
6.0,3.0,3.0,322.49875,192.25056,1.6774918,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
8.0,4.0,3.0,299.79172,186.02107,1.6116009,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
10.0,5.0,3.0,292.09903,173.69687,1.6816597,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
12.0,6.0,3.0,327.80762,169.87134,1.9297405,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
14.0,7.0,3.0,312.71646,171.80789,1.8201519,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
16.0,8.0,3.0,309.07568,173.68214,1.7795478,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
18.0,9.0,3.0,310.05264,176.3019,1.7586461,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
20.0,10.0,3.0,293.67523,168.99588,1.7377657,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
22.0,11.0,3.0,293.29883,172.23288,1.7029201,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
24.0,12.0,3.0,277.08722,174.04279,1.5920638,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
26.0,13.0,3.0,267.8925,159.4807,1.67978,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
28.0,14.0,3.0,283.97913,156.69469,1.8123085,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
30.0,15.0,3.0,276.74167,164.09563,1.6864659,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
32.0,16.0,3.0,276.6902,152.44943,1.8149637,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
36.0,18.0,3.0,124.36831,77.266785,1.609596,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
38.0,19.0,3.0,164.04594,112.20277,1.462049,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
40.0,20.0,3.0,174.31595,114.78199,1.5186698,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
42.0,21.0,3.0,138.96619,92.25775,1.506282,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
-8.0,-4.0,4.0,324.5389,190.45744,1.703997,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
-6.0,-3.0,4.0,429.8166,211.72374,2.0300822,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
-4.0,-2.0,4.0,444.1321,240.39839,1.8474838,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
-2.0,-1.0,4.0,450.93384,222.5481,2.026231,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
0.0,0.0,4.0,449.5285,240.45514,1.8694901,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
2.0,1.0,4.0,408.5986,200.00781,2.0429132,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
4.0,2.0,4.0,385.04147,210.2,1.8317863,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
6.0,3.0,4.0,371.47876,202.19377,1.8372414,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
8.0,4.0,4.0,329.12238,193.10368,1.7043817,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
10.0,5.0,4.0,308.2636,176.38506,1.7476742,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
12.0,6.0,4.0,325.90036,170.66812,1.9095562,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
14.0,7.0,4.0,323.36398,169.75557,1.9048799,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
16.0,8.0,4.0,323.96518,164.62675,1.9678768,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
18.0,9.0,4.0,312.9149,168.30336,1.8592314,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
20.0,10.0,4.0,313.61966,160.59746,1.9528308,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
22.0,11.0,4.0,299.31305,166.8848,1.793531,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
24.0,12.0,4.0,294.4964,170.68236,1.7254062,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
26.0,13.0,4.0,274.99948,165.95544,1.6570681,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
28.0,14.0,4.0,290.50986,155.21623,1.8716462,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
30.0,15.0,4.0,258.2363,156.6636,1.648349,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
32.0,16.0,4.0,285.6146,142.28554,2.007334,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
36.0,18.0,4.0,124.463326,79.06171,1.5742555,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
38.0,19.0,4.0,163.01863,114.479515,1.4239982,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
40.0,20.0,4.0,183.03615,112.95428,1.6204447,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
42.0,21.0,4.0,135.6663,91.1508,1.4883721,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
